"caseid_new","w5_duration","w5_source","w5_complete","w5_status","w5x_qualified","w5x_marry","w5x_last","w5x_year","w5x_civil","w5x_month","w5x_civyear","w5x_civmonth","w5_q1","w5_q2","w5_sex_frequency","w5_p_monogamy","w5_identity","w5_outness","w5_q3","w5_q4","w5_mbtiming_month","w5_mbtiming_year","w5_q5","w5_q6","w5_q7","w5_mar_year","w5_mar_month","w5_q8","w5_civ_year","w5_civ_month","w5_q9","w5_q10","w5_nonmbtiming_year","w5_nonmbtiming_month","w5_broke_up","w5_HCMST_interview_fin_yrmo","w2345_combo_breakup","responded_to_w234or5","pp5_ppage","pp5_ppagecat","pp5_ppagect4","pp5_ppeduc","pp5_ppeducat","pp5_ppethm","pp5_ppgender","pp5_pphhhead","pp5_pphhsize","pp5_pphouse","pp5_ppincimp","pp5_ppmarit","pp5_ppcmdate_yrmo","pp5_newer","pp5_ppmsacat","pp5_ppreg4","pp5_ppreg9","pp5_pprent","pp5_ppt01","pp5_ppt25","pp5_ppt612","pp5_ppt1317","pp5_ppt18ov","pp5_ppwork","pp5_ppnet","ppmarit_2014","ppcmarit_2014_yrmo","ppmarit_2013","ppcmarit_2013_yrmo","ppmarit_2012","ppcmarit_2012_yrmo","ppmarit_2011","ppcmarit_2011_yrmo","ppmarit_2010","ppcmarit_2010_yrmo","ppmarit_2009","ppcmarit_2009_yrmo","ppmarit_2007","ppcmarit_2007_yrmo"
3795831,0,0,0,3,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,7,4,9,2,1,1,1,1,3,11,1,200904,0,1,2,4,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200710
3796852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,7,4,7,1,2,1,1,1,1,8,2,200909,0,1,2,3,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,200909,2,200712
3798621,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,68,6,4,6,1,1,2,1,2,1,10,1,201405,1,1,3,6,1,0,0,0,0,2,5,1,1,201405,1,201305,1,201207,1,201106,1,201007,1,200905,1,200711
3800361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42,3,2,10,3,1,2,1,3,1,11,6,201306,0,1,1,1,1,0,0,0,0,3,6,1,0,0,6,201306,6,201208,6,201107,6,201007,4,200905,1,200711
3801893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,7,4,9,2,1,1,1,3,1,12,3,200808,0,1,2,4,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,200808
3802391,0,0,0,2,1,1,4,2010,0,6,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,4,3,9,2,1,1,1,3,1,12,1,200905,0,1,2,4,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,200905,1,200801
3803305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,2,13,4,3,1,1,2,3,17,1,201404,1,1,2,3,2,0,0,0,0,2,1,1,1,201404,1,201305,1,201206,1,201107,1,201011,5,200907,5,200712
3805265,1,1,1,2,1,1,1,2013,0,4,2013,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,32,2,2,12,4,1,2,1,3,1,19,1,201306,0,1,4,9,1,0,0,0,0,3,1,1,0,0,1,201306,1,201210,5,201107,6,201007,6,200904,5,200711
3806531,0,2,1,3,1,1,1,2013,0,11,2013,11,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502,0,1,59,5,3,4,1,1,2,1,4,1,8,1,200904,0,1,3,7,1,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,1,200904,1,200710
3807365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,2,9,2,1,2,1,1,1,5,5,201405,1,1,3,6,1,0,0,0,0,1,1,0,5,201405,5,201305,5,201207,5,201107,5,201007,5,200909,5,200711
3808501,0,0,0,2,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,5,3,9,2,1,2,1,4,1,6,1,201405,1,1,2,3,1,0,0,1,0,3,5,1,1,201405,1,201305,1,201206,1,201106,1,201007,1,200904,1,200711
3809225,1,1,1,1,1,2,3,2011,0,4,2009,3,0,0,4,1,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,201412,0,1,27,2,1,10,3,1,2,0,5,1,8,6,201409,1,1,2,3,2,0,0,2,0,3,2,1,6,201409,5,201308,5,201208,5,201107,5,201005,5,200905,5,200710
3810446,2,1,1,2,1,2,1,2013,0,3,2013,3,0,0,5,1,3,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,201412,0,1,50,4,3,14,4,1,2,1,2,2,15,6,201206,0,1,3,5,1,0,0,0,0,2,4,1,0,0,0,0,6,201206,6,201107,6,201007,6,200905,6,200711
3812623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,6,4,10,3,1,2,1,1,3,12,3,200904,0,1,3,6,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,200904,3,200803
3814533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,3,12,4,1,1,1,2,1,14,3,201405,1,0,2,3,1,0,0,0,1,1,2,1,3,201405,3,201305,3,201207,3,201106,3,201007,3,200904,3,200710
3815433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,3,10,3,1,1,1,1,3,6,3,200809,0,1,4,9,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,200809
3816605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,4,13,4,1,2,0,1,2,13,5,200904,0,0,2,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,200904,5,200710
3818605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,6,4,10,3,2,2,0,3,1,16,5,200907,0,1,3,7,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,5,200907,5,200711
3819381,0,0,0,2,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,2,10,3,1,1,1,3,1,16,1,200806,0,1,2,3,1,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,200806
3820451,0,0,0,1,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,4,3,9,2,4,1,1,5,1,11,1,201409,1,1,2,3,1,0,0,0,2,3,1,1,1,201409,1,201305,1,201206,1,201106,1,201007,1,200904,1,200710
3823391,0,0,0,2,1,1,1,2013,0,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,4,3,14,4,1,1,1,3,1,16,1,200909,0,0,2,4,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,200909,1,200710
3824526,0,0,0,2,1,2,5,2009,1,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5,3,12,4,1,1,1,1,1,13,6,200905,0,1,3,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,200905,6,200711
3825551,0,0,0,2,1,1,4,2010,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,5,4,8,1,1,1,1,2,1,12,1,200904,0,1,3,5,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200711
3826525,0,0,0,2,1,2,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5,3,10,3,1,1,0,1,3,18,5,0,0,1,4,9,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,200711
3827291,0,1,1,1,1,1,1,2013,0,11,2013,11,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501,0,1,34,2,2,12,4,1,2,1,4,1,14,1,201407,1,1,4,8,1,1,1,0,0,2,7,1,1,201407,1,201310,0,0,1,201106,1,201010,1,200904,1,200710
3828261,0,0,0,2,1,1,3,2011,0,4,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,3,2,14,4,1,1,1,3,1,16,1,201208,0,1,4,9,1,0,1,0,0,2,2,1,0,0,0,0,1,201208,1,201107,1,201007,1,200904,1,200710
3829381,2,1,1,2,1,1,3,2011,0,4,2009,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,43,3,2,9,2,1,2,1,2,1,14,1,201009,0,1,3,5,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,201009,1,200904,1,200711
3830753,0,0,0,2,1,2,5,2009,1,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,7,4,13,4,1,2,1,2,3,10,3,200602,0,1,4,9,2,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831396,2,1,1,1,1,2,1,2013,0,3,2013,3,0,0,2,1,1,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,201412,0,1,44,3,2,9,2,4,2,1,3,3,9,5,201405,1,1,1,2,2,0,0,0,0,3,4,1,5,201405,5,201305,5,201211,6,201204,5,201009,5,200904,6,200710
3832225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,2,1,12,4,2,2,0,4,1,13,5,201108,0,1,3,5,1,0,0,0,0,4,1,1,0,0,0,0,0,0,5,201108,5,201008,5,200905,5,200711
3833445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,3,13,4,2,2,1,2,1,7,5,201404,1,0,3,6,1,0,0,0,1,1,1,1,5,201404,5,201305,5,201209,5,201106,5,201007,5,200904,5,200710
3834301,0,0,0,2,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,2,9,2,1,1,1,5,1,13,1,200905,0,1,4,9,1,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,200905,1,200806
3835234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,1,4,1,1,2,1,3,3,4,4,0,0,1,4,8,3,0,0,2,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,4,200711
3836635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6,4,10,3,1,1,1,1,1,11,5,201007,0,1,4,9,2,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,5,201007,5,200905,5,200710
3837235,2,1,1,2,1,2,1,2013,0,3,2013,3,0,0,3,1,4,3,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,201412,0,1,29,2,1,11,3,1,2,1,2,3,10,5,201210,0,1,1,2,2,0,0,1,0,1,1,1,0,0,0,0,5,201210,5,201106,5,201008,5,200904,5,200712
3839381,0,0,0,2,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,2,12,4,4,1,1,1,1,12,1,200907,0,1,3,7,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,200907,1,200712
3840275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,2,10,3,4,2,0,4,1,11,5,201405,1,1,4,9,1,0,0,0,0,4,1,1,5,201405,5,201305,5,201207,5,201107,5,201007,5,200904,5,200710
3841445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,3,13,4,1,2,1,1,1,12,5,200711,0,1,2,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,200711
3842574,0,0,0,2,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,4,11,3,1,2,1,1,1,7,4,200712,0,1,3,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,200712
3843271,0,0,0,1,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,2,12,4,1,2,1,5,1,16,1,201310,0,1,3,5,1,1,1,1,0,2,1,1,0,0,1,201310,0,0,0,0,1,201010,1,200905,1,200710
3844421,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,48,4,3,10,3,1,1,1,5,1,16,1,201404,1,1,3,6,1,0,0,1,2,2,1,1,1,201404,1,201306,1,201206,1,201107,1,201007,1,200905,1,200804
3845284,0,0,0,2,1,2,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,2,10,3,1,2,1,2,1,7,4,200906,0,1,3,5,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4,200906,4,200711
3846423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,3,10,3,1,1,1,1,1,12,3,201405,1,1,4,8,1,0,0,0,0,1,2,1,3,201405,3,201307,3,201210,3,201107,3,201007,3,200905,3,200801
3847441,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,50,4,3,6,1,1,2,1,4,1,11,1,201402,1,0,2,3,1,0,0,1,0,3,6,1,0,0,1,201402,1,201208,1,201108,1,201007,1,200909,1,200710
3848286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,2,12,4,2,2,1,2,2,9,5,201107,0,1,3,5,2,0,0,0,0,2,1,1,0,0,0,0,0,0,5,201107,5,201007,5,200905,6,200711
3849483,0,0,0,2,1,2,5,2009,1,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,3,10,3,1,2,1,2,4,12,3,0,0,1,4,9,1,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,2,1,10,3,1,2,0,5,1,10,5,201007,0,1,1,2,1,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,5,201007,6,200908,6,200712
3851371,6,1,1,2,1,1,1,2013,0,4,2013,4,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,43,3,2,12,4,1,1,1,2,1,17,1,201107,0,1,2,4,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,201107,1,201007,1,200904,1,200711
3852533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,3,9,2,3,2,1,3,1,12,3,201305,0,1,4,9,1,0,0,0,1,2,1,1,0,0,3,201305,3,201209,3,201107,3,201007,3,200904,3,200711
3854246,0,0,0,2,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,2,11,3,4,2,1,2,3,13,1,200904,0,1,4,9,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,200904,6,200710
3855341,0,0,0,2,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,2,9,2,1,1,1,4,1,13,1,200710,0,1,1,2,2,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,200710
3856361,0,0,0,4,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,3,2,13,4,1,1,1,4,1,12,1,201305,0,1,2,3,1,0,0,2,0,2,1,1,0,0,1,201305,1,201207,1,201107,1,201007,1,200906,1,200711
3858635,0,0,0,2,1,2,1,2013,0,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,6,4,14,4,1,1,1,1,1,8,5,200904,0,1,3,6,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,5,200904,5,200711
3859842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,7,4,9,2,1,2,1,1,2,5,2,201007,0,1,1,2,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,2,201007,2,200904,2,200711
3860423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,3,10,3,1,1,0,5,2,13,3,201107,0,1,4,9,2,0,1,1,0,3,6,1,0,0,0,0,0,0,3,201107,3,201008,3,200904,3,200711
3862286,1,1,1,1,1,1,1,2013,0,3,2013,3,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,34,2,2,13,4,1,2,1,6,1,13,1,201405,1,1,3,5,2,0,0,3,1,2,1,1,1,201405,1,201306,1,201208,1,201106,6,201007,6,200904,6,200710
3863205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,1,10,3,1,2,0,3,1,12,5,201107,0,0,2,4,1,0,0,0,0,3,1,1,0,0,0,0,0,0,5,201107,5,201007,5,200904,5,200710
3864411,0,0,0,2,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,3,9,2,4,1,1,4,1,14,1,200904,0,1,1,2,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200801
3865431,0,0,0,2,1,1,3,2011,0,6,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,4,3,11,3,1,2,1,4,1,17,1,201106,0,1,2,3,1,0,0,0,0,4,1,1,0,0,0,0,0,0,1,201106,0,0,1,200904,1,200711
3866491,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502,0,1,55,5,3,9,2,4,1,1,2,1,15,1,201409,1,1,4,9,1,0,0,0,0,2,1,1,1,201409,1,201305,1,201206,1,201106,1,201007,1,200904,1,200807
3867545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,3,10,3,1,2,1,1,3,5,5,201008,0,1,2,3,2,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,5,201008,5,200908,5,200710
3868471,0,0,0,3,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,3,11,3,1,2,1,3,1,13,1,200904,0,1,2,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,200904,1,200710
3869391,0,0,0,2,1,1,3,2011,0,5,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,4,3,9,2,1,1,1,4,1,14,1,200904,0,1,2,3,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200808
3870246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,2,2,8,1,1,1,1,2,1,7,4,200905,0,0,2,4,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,200905,6,200710
3871551,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,60,5,4,13,4,1,1,1,4,1,16,1,201404,1,1,4,8,1,0,0,0,0,4,1,1,1,201404,1,201306,1,201207,1,201107,1,201007,1,200904,1,200711
3872275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,2,2,5,1,1,2,1,3,2,8,5,200712,0,1,1,2,2,0,0,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,5,200712
3873291,0,0,0,2,1,1,3,2011,0,5,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,3,2,9,2,1,1,1,4,1,15,1,201003,0,1,1,2,1,0,0,2,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,201003,1,200710
3874515,3,1,1,1,1,2,1,2013,0,3,2013,3,0,0,5,1,1,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,201503,0,1,57,5,3,10,3,1,1,1,1,1,4,5,201405,1,0,2,3,1,0,0,0,0,1,5,0,5,201405,5,201305,5,201208,5,201108,5,201008,5,200904,5,200711
3875581,0,0,0,3,1,1,4,2010,0,5,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,5,4,10,3,1,2,1,2,3,14,1,200904,0,0,2,3,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200711
3876593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,4,9,2,1,2,1,1,1,8,3,201407,1,1,3,7,1,0,0,0,0,1,1,1,3,201407,3,201305,3,201207,3,201107,0,0,3,200904,3,200712
3880631,3,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201503,0,1,68,6,4,9,2,1,1,1,2,4,7,1,201405,1,0,2,3,1,0,0,0,0,2,6,0,1,201405,1,201305,1,201207,1,201107,1,201007,1,200904,1,200710
3882461,0,2,1,3,1,1,1,2013,0,11,2013,11,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502,0,1,52,4,3,9,2,1,2,1,3,1,9,1,200904,0,0,2,3,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,200904,1,200711
3883693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,7,4,12,4,1,2,1,1,1,7,1,201007,0,1,4,8,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,201007,3,200907,3,200711
3884371,0,0,0,2,1,1,3,2011,0,4,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,3,2,11,3,1,1,1,4,1,10,1,200905,0,1,2,3,1,0,0,0,1,3,6,1,0,0,0,0,0,0,0,0,0,0,1,200905,1,200803
3885693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75,7,4,9,2,1,1,1,1,1,11,3,201307,0,1,1,1,1,0,0,0,0,1,5,1,0,0,3,201307,3,201207,3,201106,3,201009,3,200904,3,200710
3886611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,6,4,12,4,1,1,1,1,1,13,2,201007,0,1,4,8,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,2,201007,1,200905,1,200807
3887361,0,0,0,2,1,1,5,2009,0,3,2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,2,9,2,1,2,1,4,1,9,1,0,0,0,2,3,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888595,0,0,0,2,1,2,4,2010,0,4,2010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,5,4,14,4,1,1,1,2,1,8,5,0,0,1,3,5,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,3,13,4,1,1,1,1,3,13,5,0,0,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891381,0,0,0,2,1,1,1,2013,0,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,3,2,12,4,1,1,1,6,1,12,1,0,0,0,2,4,1,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892443,3,1,1,2,1,2,3,2011,0,4,2011,4,0,0,5,1,4,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,201412,0,1,49,4,3,13,4,1,2,1,3,1,13,6,201107,0,1,2,3,1,0,0,0,0,3,1,1,0,0,0,0,0,0,6,201107,0,0,0,0,0,0
