"caseid_new","w4_xqualified","w4_status","w4_complete","w4_source","w4_duration","w4_HCMST_interview_fin_yrmo","w4_xtype","w4_xyear","w4_xmonth","w4_xmarry","w4_xlast","w4_xwave1_month","w4_xcivil","w4_xss","w4_q1","w4_q2","w4_quality","w4_attractive","w4_attractive_partner","w4_q3","w4_q4","w4_mbtiming_year","w4_mbtiming_month","w4_q5","w4_q6","w4_q7","w4_mar_year","w4_mar_month","w4_civ_year","w4_q8_a","w4_q8_b","w4_q9","w4_q10","w4_nonmbtiming_year","w4_nonmbtiming_month","relationship_quality_w4","w4_broke_up","w234_combo_breakup","pp4_ppeduc","pp4_ppeducat","pp4_ppethm","pp4_pphhhead","pp4_pphhsize","pp4_pphouse","pp4_ppincimp","pp4_ppmarit","pp4_ppmsacat","pp4_ppreg4","pp4_ppreg9","pp4_pprent","pp4_ppt01","pp4_ppt25","pp4_ppt612","pp4_ppt1317","pp4_ppt18ov","pp4_ppwork","pp4_ppnet","pp4_ppcmdate_yrmo","pp4_newer","ppa2009_services_yrmo","ppa2009_how_often_services"
4098234,1,2,0,0,0,0,2,2010,3,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,4,3,4,4,1,4,8,2,0,0,0,1,3,3,1,201010,0,200903,4
4099333,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,1,3,1,13,3,1,4,9,1,0,0,0,1,2,1,1,200710,0,0,0
4100616,1,4,0,0,0,0,1,2009,3,2,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,1,2,1,10,6,1,2,4,1,0,0,0,0,2,2,1,200804,0,201011,0
4101551,1,2,0,0,0,0,2,2009,3,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,5,2,6,1,1,3,5,1,0,0,0,0,5,1,1,200710,0,200902,0
4103576,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,1,1,1,1,8,3,0,4,8,2,0,0,0,0,1,2,1,201208,1,200903,2
4104711,1,3,1,2,0,201311,2,2011,6,1,2,3,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,4,1,2,1,9,1,1,3,7,1,0,0,0,0,2,5,0,201002,0,200905,4
4105552,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,1,13,2,1,3,7,1,0,0,0,0,1,1,1,200904,0,200903,4
4106215,1,2,1,1,2,201303,2,2011,4,1,2,3,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,5,1,3,1,19,1,1,3,5,1,0,0,0,0,3,7,1,200905,0,200811,0
4107311,1,2,0,0,0,0,2,2009,3,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,1,5,1,7,4,1,2,4,2,0,0,3,0,2,1,0,201009,0,200902,0
4108271,1,1,1,1,5,201303,2,2011,5,1,2,3,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,5,1,14,1,0,3,7,1,1,2,0,0,2,1,1,201305,1,200906,3
4109271,1,2,1,1,1,201303,2,2010,3,1,3,3,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,1,1,4,1,12,1,1,4,8,1,0,2,0,0,2,1,1,201007,0,200905,2
4110451,1,2,0,0,0,0,2,2010,4,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,3,1,14,1,1,1,1,1,0,0,1,0,2,1,1,200808,0,200810,0
4111331,1,2,1,1,7,201304,2,2011,4,1,2,3,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,3,1,14,1,1,4,9,1,0,0,1,0,2,2,1,200905,0,0,0
4112722,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,1,6,2,1,4,9,1,0,0,0,0,1,5,0,200907,0,200903,1
4114295,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,5,0,1,3,1,1,1,1,2,2,0,0,0,0,1,4,1,201008,0,200903,3
4115421,1,1,1,1,1,201303,2,2011,4,1,2,3,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,1,1,5,1,13,1,1,3,7,1,0,0,0,1,4,1,1,201305,1,200904,5
4117371,1,2,0,0,0,0,2,2011,4,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,4,1,11,1,1,2,0,1,0,0,2,0,2,1,1,200906,0,200809,0
4118275,1,4,0,0,0,0,2,2009,3,2,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,0,5,1,11,5,1,3,7,1,0,0,1,0,4,4,1,200710,0,200909,4
4119623,1,1,1,1,1,201303,1,2009,3,2,4,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2010,4,0,1,1,10,3,1,1,1,1,4,3,1,2,4,1,0,0,0,0,1,6,1,201305,1,0,0
4121245,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,1,4,5,0,2,3,1,0,0,0,0,1,6,1,201108,0,200903,2
4122321,1,2,0,0,0,0,2,2009,3,2,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,1,2,3,16,6,1,1,2,1,0,0,0,0,2,1,1,200906,0,200811,0
4124276,1,1,1,1,3,201303,2,2011,7,1,2,3,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,2,0,4,1,13,1,1,1,2,1,0,0,0,0,4,1,1,201310,1,200809,0
4125205,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,2,1,14,5,0,3,7,1,0,0,0,0,2,7,1,200905,0,200905,2
4126631,1,1,1,1,5,201303,2,2011,4,1,2,3,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,1,2,1,6,1,13,1,1,1,2,1,0,0,0,1,5,1,1,201305,1,200903,1
4128391,1,1,1,1,2,201303,2,2011,4,1,2,3,0,2,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,4,1,0,4,1,12,1,0,4,9,1,0,0,2,0,2,1,1,201305,1,200903,4
4129705,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,0,1,3,4,5,1,2,4,2,0,0,0,0,1,5,0,200904,0,200903,4
4130581,1,2,1,1,3,201303,2,2010,3,1,3,3,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4,1,1,2,1,18,1,1,4,9,1,0,0,0,0,2,1,1,201008,0,200906,0
4131553,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,1,1,1,5,3,1,3,5,3,0,0,0,0,1,6,1,201305,1,200905,2
4133451,1,2,1,1,3,201305,2,2011,4,1,2,3,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,4,1,3,1,13,1,1,4,9,1,0,0,1,0,2,1,1,200904,0,200904,4
4134391,1,2,0,0,0,0,2,2009,3,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,5,1,13,1,1,3,5,1,0,0,2,1,2,1,1,200905,0,200905,5
4135235,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,2,1,5,3,6,3,1,3,7,2,0,1,3,0,1,6,1,201305,1,200903,2
4136311,1,2,0,0,0,0,2,2009,3,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,1,6,2,7,1,1,1,0,2,0,0,3,1,2,1,1,200710,0,200812,0
4137681,1,2,1,2,0,201304,2,2011,5,1,2,3,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,1,1,1,2,4,7,1,1,3,0,1,0,0,0,0,2,5,1,200904,0,200903,2
4138321,1,2,0,0,0,0,2,2010,4,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,4,1,15,1,1,3,5,1,0,0,0,2,2,3,1,200910,0,200911,3
4139266,1,2,0,0,0,0,2,2011,4,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,4,1,19,6,1,4,9,1,0,0,0,0,4,1,1,200712,0,0,0
4140291,1,2,0,0,0,0,2,2011,4,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,3,1,16,1,1,4,9,1,0,0,0,1,2,2,1,200710,0,200809,0
4141421,1,1,0,0,0,0,2,2011,4,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,1,3,1,9,1,1,3,7,3,0,0,0,0,3,5,1,201206,1,200903,4
4142622,1,2,0,0,0,0,2,2011,4,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,1,7,2,0,3,5,1,0,0,0,0,1,5,1,201107,0,200905,1
4143305,1,1,1,1,2,201303,1,2011,4,2,2,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2011,0,0,1,1,9,2,1,0,3,1,10,6,1,2,3,1,0,0,0,0,3,1,1,201211,1,200903,0
4145331,1,2,0,0,0,0,2,2009,3,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,4,1,11,1,0,4,8,1,0,0,2,0,2,2,1,200905,0,200903,0
4146493,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,3,12,3,1,3,7,2,0,0,0,0,1,1,1,200905,0,200903,1
4147263,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,0,4,1,10,3,1,3,5,2,0,0,2,0,2,4,0,201010,0,201003,5
4148521,1,4,0,0,0,0,2,2009,3,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,1,3,1,10,1,1,3,5,1,0,0,0,1,2,6,1,200804,0,200903,1
4149281,1,1,0,0,0,0,2,2011,4,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,2,1,14,1,1,2,3,1,0,0,0,0,2,1,1,201208,1,200905,5
4150351,1,2,1,1,2,201304,2,2011,5,1,2,3,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,4,4,1,5,1,19,1,1,1,2,1,0,1,2,0,2,1,1,200905,0,200903,4
4153545,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,0,2,1,7,5,1,3,5,1,0,0,0,0,2,6,1,200905,0,200903,1
4154401,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,0,2,1,12,6,1,3,6,1,0,0,0,0,2,4,1,200904,0,200903,6
4155575,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,0,2,2,16,5,1,2,3,1,0,0,0,0,2,4,1,201306,1,200903,2
4156566,1,4,0,0,0,0,1,2009,3,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,2,1,17,6,1,4,9,1,0,0,0,0,2,1,1,200904,0,200809,0
4157545,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,3,8,5,1,4,9,2,0,0,0,0,1,3,1,200904,0,200810,0
4158544,1,2,0,0,0,0,2,2011,6,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0,2,5,2,4,1,3,7,3,0,0,0,0,2,6,0,201106,0,200903,2
4161446,1,1,1,1,3,201303,2,2011,4,1,2,3,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,3,1,13,1,1,4,9,1,0,0,0,0,3,1,1,201305,1,200905,3
4162836,1,4,0,0,0,0,1,2009,3,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,0,2,3,16,6,1,4,9,1,0,0,0,0,2,5,1,200801,0,200810,0
4163226,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,6,1,14,5,1,3,5,1,0,0,0,1,5,1,1,201307,1,200903,3
4164546,1,2,0,0,0,0,1,2011,4,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,1,16,6,1,3,5,1,0,0,0,0,2,1,1,201108,0,200906,3
4165616,1,2,1,1,4,201303,1,2010,3,2,3,3,0,1,0,0,1,2,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,5,0,0,10,3,1,1,2,1,17,6,1,4,9,1,0,0,0,0,2,1,1,200907,0,200908,5
4167361,1,1,1,1,1,201303,2,2011,4,1,2,3,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,7,1,14,1,1,4,8,1,0,1,2,2,2,2,1,201305,1,200903,2
4168555,1,1,1,1,6,201303,2,2011,4,2,2,3,0,2,0,0,3,4,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,3,0,0,6,1,1,1,1,4,6,5,1,3,5,1,0,0,0,0,1,6,0,201305,1,200902,1
4169431,1,1,1,1,0,201303,2,2011,4,1,2,3,0,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,3,1,1,4,1,12,1,0,1,2,1,0,0,1,1,2,1,1,201305,1,200903,1
4170295,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,4,1,4,1,13,5,1,4,9,1,0,0,0,0,4,1,1,201305,1,200902,6
4171621,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,1,6,2,1,2,4,1,0,0,0,0,1,5,1,201306,1,200905,0
4172215,1,4,0,0,0,0,2,2010,3,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,6,3,11,1,1,2,3,2,0,0,0,1,5,1,1,201007,0,200912,2
4173593,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,1,2,11,3,1,3,7,3,0,0,0,0,1,1,1,201110,1,200903,6
4174761,1,1,1,1,16,201303,2,2011,4,1,2,3,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,2,1,11,1,1,4,9,1,0,0,0,0,2,5,1,201305,1,200905,2
4175506,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,1,2,4,3,1,2,3,2,0,0,0,0,1,6,1,201305,1,200903,4
4176275,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,1,2,3,10,5,1,3,7,2,0,0,1,0,1,1,1,201106,0,200902,5
4177791,1,2,0,0,0,0,2,2010,3,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,1,18,1,1,1,2,1,0,0,0,0,2,5,0,200904,0,200902,2
4178551,1,1,1,1,2,201303,2,2011,4,1,2,3,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,3,1,1,3,1,9,1,0,2,3,1,0,0,0,0,3,1,1,201308,1,200903,5
4179742,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,1,8,2,0,3,5,1,0,0,0,0,1,5,1,200904,0,200903,2
4180501,1,1,1,1,2,201303,2,2011,4,1,2,3,0,2,1,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,4,1,1,2,1,18,1,1,3,7,1,0,0,0,0,2,1,1,201305,1,200905,5
4181551,1,1,1,1,2,201303,2,2011,4,1,2,3,0,2,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,4,1,1,4,1,19,1,1,1,2,1,0,0,0,1,3,1,1,201305,1,200903,2
4182701,1,2,0,0,0,0,2,2010,5,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,2,1,17,1,0,2,3,1,0,0,0,0,2,5,1,200904,0,200905,5
4183235,1,1,1,1,1,201303,2,2011,4,1,2,3,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,3,3,12,1,1,4,9,2,1,0,0,0,2,7,1,201305,1,200903,4
4184732,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,1,16,2,1,1,2,1,0,0,0,0,1,5,1,201305,1,200903,5
4186595,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,1,1,3,14,5,1,1,2,1,0,0,0,0,1,1,1,200904,0,200905,0
4187491,1,2,0,0,0,0,2,2011,5,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,1,17,1,1,2,0,1,0,0,0,0,2,2,1,201007,0,200905,2
4188612,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,3,2,0,3,5,1,0,0,0,0,1,6,0,201305,1,200902,6
4190391,1,2,0,0,0,0,2,2009,3,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,1,12,1,1,1,2,1,0,0,0,0,2,1,1,200904,0,200903,2
4191521,1,1,1,1,1,201303,2,2011,4,1,2,3,0,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,4,1,1,2,1,14,1,1,2,4,1,0,0,0,0,2,2,1,201306,1,200903,5
4192621,1,1,1,1,2,201303,2,2011,4,1,2,3,0,2,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4,1,1,2,1,14,1,1,3,7,1,0,0,0,0,2,5,1,201305,1,200905,2
4193661,1,1,1,1,4,201303,2,2011,4,1,2,3,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,4,1,2,1,13,1,1,3,7,1,0,0,0,0,2,5,1,201305,1,200903,3
4194511,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,1,1,1,6,3,1,1,2,1,0,0,0,0,1,5,1,201305,1,200908,5
4195661,1,1,1,1,7,201303,2,2011,4,1,2,3,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,1,1,1,4,1,13,1,1,3,7,1,0,0,2,0,2,5,0,201305,1,200903,1
4196495,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,3,6,5,1,1,2,2,0,0,0,0,1,1,0,201305,1,200903,0
4197351,1,2,1,2,0,201304,2,2011,4,1,2,3,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4,4,1,4,1,14,1,1,3,0,1,0,1,1,0,2,7,1,201108,0,200902,2
4198592,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,4,9,2,0,2,4,1,0,0,0,0,1,7,1,200711,0,200903,1
4199553,1,1,1,1,3,201303,2,2011,4,1,2,3,0,2,2,0,0,3,0,1,2,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,4,1,1,1,3,6,3,1,4,9,2,0,0,0,0,1,4,1,201305,1,200903,0
4200365,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,3,11,5,1,4,9,2,0,0,0,0,1,1,1,201304,1,200903,0
4201445,1,2,0,0,0,0,2,2009,3,2,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,3,8,5,1,3,5,2,0,0,0,0,1,1,0,200904,0,200902,0
4202381,1,1,1,1,4,201303,2,2011,4,1,2,3,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,4,1,15,1,1,4,8,1,0,1,1,0,2,2,1,201305,1,200905,5
4203591,1,1,1,1,3,201303,2,2011,4,1,2,3,0,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,1,1,2,1,16,1,1,2,3,1,0,0,0,0,2,7,1,201306,1,200905,0
4204465,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,1,1,1,12,5,0,3,6,2,0,0,0,0,1,1,1,201305,1,200903,5
4205251,1,1,1,1,3,201303,2,2011,4,1,2,3,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,3,1,0,5,1,17,1,1,4,9,1,0,1,1,0,3,7,1,201305,1,200903,4
4207235,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,1,2,3,3,5,1,4,9,1,0,0,0,0,2,4,0,200907,0,200903,2
4208495,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,2,3,2,5,1,3,5,2,0,0,0,0,2,6,1,201305,1,200903,5
4209485,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,3,3,4,5,1,4,9,1,0,0,0,0,3,6,1,200904,0,200903,0
4210581,1,2,0,0,0,0,2,2011,4,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,2,1,13,1,1,3,7,1,0,0,0,0,2,6,1,200904,0,200902,1
4211672,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,1,7,2,0,3,7,1,0,0,0,0,2,5,1,200907,0,200903,4
4212411,1,1,1,1,9,201303,2,2011,3,1,2,3,0,2,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,4,1,1,4,3,17,1,1,1,1,1,0,1,1,0,2,1,1,201305,1,200903,5
4213555,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,7,1,5,5,1,2,3,1,0,0,1,0,6,6,1,200907,0,200903,5
4215471,1,4,0,0,0,0,2,2010,3,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,3,1,13,1,0,1,1,1,0,0,0,0,3,2,1,200904,0,200902,6
4216511,1,1,1,1,3,201303,2,2011,4,1,2,3,0,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,2,1,13,1,1,4,9,1,0,0,0,0,2,1,1,201305,1,200910,4
4218401,1,1,1,1,1,201303,2,2011,3,1,2,3,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,4,1,16,1,1,1,2,1,0,0,0,1,3,1,1,201306,1,200902,3
4219751,1,3,1,2,0,201311,2,2011,6,1,2,3,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,2,1,14,1,1,1,1,1,0,0,0,0,2,5,1,200904,0,200903,4
